emotion,brightness,Soil moisture,count
,,,
happy,738,49.1039426523,0
,,,
happy,738,49.1039426523,0
,,,
happy,721,49.1039426523,0
,,,
happy,737,49.1039426523,0
,,,
happy,732,49.1039426523,0
,,,
happy,742,49.1039426523,0
,,,
happy,732,49.1039426523,0
,,,
happy,752,49.1039426523,0
,,,
happy,737,49.1039426523,0
,,,
happy,748,49.1039426523,0
,,,
happy,735,49.1039426523,0
,,,
happy,731,49.1039426523,0
,,,
happy,734,49.1039426523,0
,,,
happy,752,49.1039426523,0
,,,
happy,742,49.1039426523,0
,,,
happy,734,49.1039426523,0
,,,
happy,749,49.1039426523,0
,,,
happy,733,49.1039426523,0
,,,
happy,749,49.1039426523,0
,,,
happy,731,49.1039426523,0
,,,
happy,738,49.1039426523,0
,,,
happy,755,49.1039426523,0
,,,
happy,762,49.1039426523,0
,,,
happy,736,49.1039426523,0
,,,
happy,735,49.1039426523,0
,,,
happy,737,49.1039426523,0
,,,
happy,737,49.1039426523,0
,,,
happy,752,49.1039426523,0
,,,
happy,746,49.1039426523,0
,,,
happy,727,49.1039426523,0
,,,
happy,736,49.1039426523,0
,,,
happy,746,49.1039426523,0
,,,
happy,745,49.1039426523,0
,,,
happy,750,49.1039426523,0
,,,
happy,747,49.1039426523,0
,,,
happy,745,49.1039426523,0
,,,
happy,753,49.1039426523,0
,,,
happy,739,49.1039426523,0
,,,
happy,749,49.1039426523,0
,,,
happy,750,49.1039426523,0
,,,
happy,731,49.1039426523,0
,,,
happy,742,49.1039426523,0
,,,
happy,739,49.1039426523,0
,,,
happy,736,49.1039426523,0
,,,
happy,738,49.1039426523,0
,,,
happy,736,49.1039426523,0
,,,
happy,733,49.1039426523,0
,,,
happy,743,49.1039426523,0
,,,
happy,740,49.1039426523,0
,,,
happy,752,49.1039426523,0
,,,
happy,741,49.1039426523,0
,,,
happy,746,49.1039426523,0
,,,
happy,734,49.1039426523,0
,,,
happy,737,49.1039426523,0
,,,
happy,747,49.1039426523,0
,,,
happy,741,49.1039426523,0
,,,
happy,746,49.1039426523,0
,,,
happy,725,49.1039426523,0
,,,
happy,728,49.1039426523,0
,,,
happy,749,49.1039426523,0
,,,
happy,723,49.1039426523,0
,,,
happy,735,49.1039426523,0
,,,
happy,747,49.1039426523,0
,,,
happy,731,49.1039426523,0
,,,
happy,763,49.1039426523,0
,,,
happy,745,49.1039426523,0
,,,
happy,745,49.1039426523,0
,,,
happy,742,49.1039426523,0
,,,
happy,730,49.1039426523,0
,,,
happy,743,49.1039426523,0
,,,
happy,740,49.1039426523,0
,,,
happy,741,49.1039426523,0
,,,
happy,742,49.1039426523,0
,,,
happy,736,49.1039426523,0
,,,
happy,723,49.1039426523,0
,,,
happy,738,49.1039426523,0
,,,
happy,734,49.1039426523,0
,,,
happy,723,49.1039426523,0
,,,
happy,726,49.1039426523,0
,,,
happy,735,49.1039426523,0
,,,
happy,734,49.1039426523,0
,,,
happy,737,49.1039426523,0
,,,
happy,749,49.1039426523,0
,,,
happy,737,49.1039426523,0
,,,
happy,752,49.1039426523,0
,,,
happy,723,49.1039426523,0
,,,
happy,740,49.1039426523,0
,,,
happy,738,49.1039426523,0
,,,
happy,735,49.1039426523,0
,,,
happy,742,49.1039426523,0
,,,
happy,737,49.1039426523,0
,,,
happy,747,49.1039426523,0
,,,
happy,731,49.1039426523,0
,,,
happy,750,49.1039426523,0
,,,
happy,732,49.1039426523,0
,,,
happy,739,49.1039426523,0
,,,
happy,720,49.1039426523,0
,,,
happy,736,49.1039426523,0
,,,
happy,750,49.1039426523,0
,,,
happy,737,49.1039426523,0
,,,
happy,745,48.5663082437,0
,,,
happy,754,48.5663082437,0
,,,
happy,741,48.5663082437,0
,,,
happy,756,48.5663082437,0
,,,
happy,731,48.5663082437,0
,,,
happy,738,48.5663082437,0
,,,
happy,724,48.5663082437,0
,,,
happy,739,48.5663082437,0
,,,
happy,736,48.5663082437,0
,,,
happy,731,48.5663082437,0
,,,
happy,746,48.5663082437,0
,,,
happy,720,48.5663082437,0
,,,
happy,730,48.5663082437,0
,,,
happy,733,48.5663082437,0
,,,
happy,756,48.5663082437,0
,,,
happy,731,48.5663082437,0
,,,
happy,726,48.5663082437,0
,,,
happy,746,48.5663082437,0
,,,
happy,732,48.5663082437,0
,,,
happy,732,48.5663082437,0
,,,
happy,727,48.5663082437,0
,,,
happy,746,48.5663082437,0
,,,
happy,738,48.5663082437,0
,,,
happy,727,48.5663082437,0
,,,
happy,732,48.5663082437,0
,,,
happy,739,48.5663082437,0
,,,
happy,742,48.5663082437,0
,,,
happy,746,48.5663082437,0
,,,
happy,751,48.5663082437,0
,,,
happy,742,48.5663082437,0
,,,
happy,743,48.5663082437,0
,,,
happy,735,48.5663082437,0
,,,
happy,729,48.5663082437,0
,,,
happy,722,48.5663082437,0
,,,
happy,750,48.5663082437,0
,,,
happy,727,48.5663082437,0
,,,
happy,736,48.5663082437,0
,,,
happy,747,48.5663082437,0
,,,
happy,737,48.5663082437,0
,,,
happy,742,48.5663082437,0
,,,
happy,743,48.5663082437,0
,,,
happy,747,48.5663082437,0
,,,
happy,738,48.5663082437,0
,,,
happy,752,48.5663082437,0
,,,
happy,735,48.5663082437,0
,,,
happy,749,48.5663082437,0
,,,
happy,731,48.5663082437,0
,,,
happy,734,48.5663082437,0
,,,
happy,756,48.5663082437,0
,,,
happy,732,48.5663082437,0
,,,
happy,729,48.5663082437,0
,,,
happy,734,48.5663082437,0
,,,
happy,746,48.5663082437,0
,,,
happy,720,48.5663082437,0
,,,
happy,754,48.5663082437,0
,,,
happy,742,48.5663082437,0
,,,
happy,730,48.5663082437,0
,,,
happy,746,48.5663082437,0
,,,
happy,737,48.5663082437,0
,,,
happy,744,48.5663082437,0
,,,
happy,767,48.5663082437,0
,,,
happy,732,48.5663082437,0
,,,
happy,717,48.5663082437,0
,,,
happy,742,48.5663082437,0
,,,
happy,731,48.5663082437,0
,,,
happy,736,48.5663082437,0
,,,
happy,747,48.5663082437,0
,,,
happy,746,48.5663082437,0
,,,
happy,742,48.5663082437,0
,,,
happy,741,48.5663082437,0
,,,
happy,736,48.5663082437,0
,,,
happy,739,48.5663082437,0
,,,
happy,736,48.5663082437,0
,,,
happy,738,48.5663082437,0
,,,
happy,721,48.5663082437,0
,,,
happy,730,48.5663082437,0
,,,
happy,745,48.5663082437,0
,,,
happy,735,48.5663082437,0
,,,
happy,743,48.5663082437,0
,,,
happy,733,48.5663082437,0
,,,
happy,746,48.5663082437,0
,,,
happy,737,48.5663082437,0
,,,
happy,738,48.5663082437,0
,,,
happy,749,48.5663082437,0
,,,
happy,726,48.5663082437,0
,,,
happy,743,48.5663082437,0
,,,
happy,760,48.5663082437,0
,,,
happy,738,48.5663082437,0
,,,
happy,731,48.5663082437,0
,,,
happy,736,48.5663082437,0
,,,
happy,761,48.5663082437,0
,,,
happy,730,48.5663082437,0
,,,
happy,739,48.5663082437,0
,,,
happy,741,48.5663082437,0
,,,
happy,721,48.5663082437,0
,,,
happy,746,48.5663082437,0
,,,
happy,736,48.5663082437,0
,,,
happy,746,48.5663082437,0
,,,
happy,741,48.5663082437,0
,,,
happy,739,48.5663082437,0
,,,
happy,747,48.5663082437,0
,,,
happy,747,48.5663082437,0
,,,
happy,750,48.5663082437,0
,,,
happy,729,48.5663082437,0
,,,
happy,734,48.5663082437,0
,,,
happy,720,48.5663082437,0
,,,
happy,752,48.5663082437,0
,,,
happy,741,48.5663082437,0
,,,
happy,737,48.5663082437,0
,,,
happy,739,48.5663082437,0
,,,
happy,746,48.5663082437,0
,,,
happy,735,48.5663082437,0
,,,
happy,724,48.5663082437,0
,,,
happy,724,48.5663082437,0
,,,
happy,746,48.5663082437,0
,,,
happy,743,48.5663082437,0
,,,
happy,758,48.5663082437,0
,,,
happy,742,48.5663082437,0
,,,
happy,723,48.5663082437,0
,,,
happy,721,48.5663082437,0
,,,
happy,750,48.5663082437,0
,,,
happy,727,48.5663082437,0
,,,
happy,746,48.5663082437,0
,,,
happy,732,48.5663082437,0
,,,
happy,739,48.5663082437,0
,,,
happy,734,48.5663082437,0
,,,
happy,731,48.5663082437,0
,,,
happy,751,48.5663082437,0
,,,
happy,753,48.5663082437,0
,,,
happy,736,48.5663082437,0
,,,
happy,725,48.5663082437,0
,,,
happy,721,48.5663082437,0
,,,
happy,729,48.5663082437,0
,,,
happy,735,48.5663082437,0
,,,
happy,721,48.5663082437,0
,,,
happy,740,48.5663082437,0
,,,
happy,727,49.1039426523,0
,,,
happy,730,49.1039426523,0
,,,
happy,715,49.1039426523,0
,,,
happy,747,49.1039426523,0
,,,
happy,723,49.1039426523,0
,,,
happy,728,49.1039426523,0
,,,
happy,725,49.1039426523,0
,,,
happy,731,49.1039426523,0
,,,
happy,733,49.1039426523,0
,,,
happy,742,49.1039426523,0
,,,
happy,713,49.1039426523,0
,,,
happy,734,49.1039426523,0
,,,
happy,734,49.1039426523,0
,,,
happy,758,49.1039426523,0
,,,
happy,745,49.1039426523,0
,,,
happy,748,49.1039426523,0
,,,
happy,750,49.1039426523,0
,,,
happy,738,49.1039426523,0
,,,
happy,730,49.1039426523,0
,,,
happy,726,49.1039426523,0
,,,
happy,735,49.1039426523,0
,,,
happy,736,49.1039426523,0
,,,
happy,727,49.1039426523,0
,,,
happy,740,49.1039426523,0
,,,
happy,717,49.1039426523,0
,,,
happy,729,49.1039426523,0
,,,
happy,752,49.1039426523,0
,,,
happy,736,49.1039426523,0
,,,
happy,747,49.1039426523,0
,,,
happy,729,49.1039426523,0
,,,
happy,734,49.1039426523,0
,,,
happy,734,49.1039426523,0
,,,
happy,730,49.1039426523,0
,,,
happy,737,49.1039426523,0
,,,
happy,723,49.1039426523,0
,,,
happy,739,49.1039426523,0
,,,
happy,740,49.1039426523,0
,,,
happy,720,49.1039426523,0
,,,
happy,727,49.1039426523,0
,,,
happy,741,49.1039426523,0
,,,
happy,748,49.1039426523,0
,,,
happy,736,49.1039426523,0
,,,
happy,717,49.1039426523,0
,,,
happy,733,49.1039426523,0
,,,
happy,731,49.1039426523,0
,,,
happy,726,49.1039426523,0
,,,
happy,748,49.1039426523,0
,,,
happy,726,49.1039426523,0
,,,
happy,731,49.1039426523,0
,,,
happy,743,49.1039426523,0
,,,
happy,747,49.1039426523,0
,,,
happy,737,49.1039426523,0
,,,
happy,715,49.1039426523,0
,,,
happy,743,49.1039426523,0
,,,
happy,749,49.1039426523,0
,,,
happy,731,49.1039426523,0
,,,
happy,741,49.1039426523,0
,,,
happy,731,49.1039426523,0
,,,
happy,747,49.1039426523,0
,,,
happy,743,49.1039426523,0
,,,
happy,740,49.1039426523,0
,,,
happy,742,49.1039426523,0
,,,
happy,725,49.1039426523,0
,,,
happy,735,49.1039426523,0
,,,
happy,743,49.1039426523,0
,,,
happy,720,49.1039426523,0
,,,
happy,749,49.1039426523,0
,,,
happy,746,49.1039426523,0
,,,
happy,729,49.1039426523,0
,,,
happy,752,49.1039426523,0
,,,
happy,736,49.1039426523,0
,,,
happy,735,49.1039426523,0
,,,
happy,752,49.1039426523,0
,,,
happy,727,49.1039426523,0
,,,
happy,734,49.1039426523,0
,,,
happy,723,49.1039426523,0
,,,
happy,745,49.1039426523,0
,,,
happy,738,49.1039426523,0
,,,
happy,740,49.1039426523,0
,,,
happy,753,49.1039426523,0
,,,
happy,742,49.1039426523,0
,,,
happy,745,49.1039426523,0
,,,
happy,752,49.1039426523,0
,,,
happy,740,49.1039426523,0
,,,
happy,743,49.1039426523,0
,,,
happy,730,49.1039426523,0
,,,
happy,749,49.1039426523,0
,,,
happy,750,49.1039426523,0
,,,
happy,742,49.1039426523,0
,,,
happy,742,49.1039426523,0
,,,
happy,746,49.1039426523,0
,,,
happy,740,49.1039426523,0
,,,
happy,742,49.1039426523,0
,,,
happy,741,49.1039426523,0
,,,
happy,727,49.1039426523,0
,,,
happy,742,49.1039426523,0
,,,
happy,725,49.1039426523,0
,,,
happy,727,49.1039426523,0
,,,
happy,752,49.1039426523,0
,,,
happy,745,49.1039426523,0
,,,
happy,753,49.1039426523,0
,,,
happy,743,49.1039426523,0
,,,
happy,739,49.1039426523,0
,,,
happy,758,49.1039426523,0
,,,
happy,739,49.1039426523,0
,,,
happy,738,49.1039426523,0
,,,
happy,730,49.1039426523,0
,,,
happy,727,49.1039426523,0
,,,
happy,730,49.1039426523,0
,,,
happy,740,49.1039426523,0
,,,
happy,741,49.1039426523,0
,,,
happy,746,49.1039426523,0
,,,
happy,752,49.1039426523,0
,,,
happy,733,49.1039426523,0
,,,
happy,727,49.1039426523,0
,,,
happy,710,49.1039426523,0
,,,
happy,762,49.1039426523,0
,,,
happy,745,49.1039426523,0
,,,
happy,746,49.1039426523,0
,,,
happy,754,49.1039426523,0
,,,
happy,749,49.1039426523,0
,,,
happy,757,49.1039426523,0
,,,
happy,725,49.1039426523,0
,,,
happy,768,49.1039426523,0
,,,
happy,736,49.1039426523,0
,,,
happy,734,49.1039426523,0
,,,
happy,751,49.1039426523,0
,,,
happy,742,49.1039426523,0
,,,
happy,760,49.1039426523,0
,,,
happy,730,49.1039426523,0
,,,
happy,745,49.1039426523,0
,,,
happy,731,49.1039426523,0
,,,
happy,738,49.1039426523,0
,,,
happy,743,49.1039426523,0
,,,
happy,723,49.1039426523,0
,,,
happy,764,49.1039426523,0
,,,
happy,723,49.1039426523,0
,,,
happy,750,49.1039426523,0
,,,
happy,747,49.1039426523,0
,,,
happy,734,49.1039426523,0
,,,
happy,733,49.1039426523,0
,,,
happy,749,49.1039426523,0
,,,
happy,736,49.1039426523,0
,,,
happy,741,49.1039426523,0
,,,
happy,731,49.1039426523,0
,,,
happy,735,49.1039426523,0
,,,
happy,736,49.1039426523,0
,,,
happy,725,49.1039426523,0
,,,
happy,741,49.1039426523,0
,,,
happy,742,49.1039426523,0
,,,
happy,727,51.2544802867,0
,,,
happy,755,51.2544802867,0
,,,
happy,750,51.2544802867,0
,,,
happy,743,51.2544802867,0
,,,
happy,725,51.2544802867,0
,,,
happy,731,51.2544802867,0
,,,
happy,745,51.2544802867,0
,,,
happy,727,51.2544802867,0
,,,
happy,738,51.2544802867,0
,,,
happy,752,51.2544802867,0
,,,
happy,736,51.2544802867,0
,,,
happy,747,51.2544802867,0
,,,
happy,737,51.2544802867,0
,,,
happy,737,51.2544802867,0
,,,
happy,735,51.2544802867,0
,,,
happy,737,51.2544802867,0
,,,
happy,743,51.2544802867,0
,,,
happy,738,51.2544802867,0
,,,
happy,723,51.2544802867,0
,,,
happy,747,51.2544802867,0
,,,
happy,734,51.2544802867,0
,,,
happy,742,51.2544802867,0
,,,
happy,729,51.2544802867,0
,,,
happy,752,51.2544802867,0
,,,
happy,719,51.2544802867,0
,,,
happy,727,51.2544802867,0
,,,
happy,741,51.2544802867,0
,,,
happy,729,51.2544802867,0
,,,
happy,752,51.2544802867,0
,,,
happy,730,51.2544802867,0
,,,
happy,733,51.2544802867,0
,,,
happy,746,51.2544802867,0
,,,
happy,721,51.2544802867,0
,,,
happy,747,51.2544802867,0
,,,
happy,752,51.2544802867,0
,,,
happy,746,51.2544802867,0
,,,
happy,736,51.2544802867,0
,,,
happy,754,51.2544802867,0
,,,
happy,737,51.2544802867,0
,,,
happy,750,51.2544802867,0
,,,
happy,736,51.2544802867,0
,,,
happy,762,51.2544802867,0
,,,
happy,758,51.2544802867,0
,,,
happy,749,51.2544802867,0
,,,
happy,747,51.2544802867,0
,,,
happy,745,51.2544802867,0
,,,
happy,739,51.2544802867,0
,,,
happy,741,51.2544802867,0
,,,
happy,748,51.2544802867,0
,,,
happy,748,51.2544802867,0
,,,
happy,731,51.2544802867,0
,,,
happy,750,51.2544802867,0
,,,
happy,742,51.2544802867,0
,,,
happy,752,51.2544802867,0
,,,
happy,753,51.2544802867,0
,,,
happy,755,51.2544802867,0
,,,
happy,753,51.2544802867,0
,,,
happy,750,51.2544802867,0
,,,
happy,767,51.2544802867,0
,,,
happy,750,51.2544802867,0
,,,
happy,746,51.2544802867,0
,,,
happy,733,51.2544802867,0
,,,
happy,750,51.2544802867,0
,,,
happy,752,51.2544802867,0
,,,
happy,725,51.2544802867,0
,,,
happy,746,51.2544802867,0
,,,
happy,752,51.2544802867,0
,,,
happy,766,51.2544802867,0
,,,
happy,740,51.2544802867,0
,,,
happy,734,51.2544802867,0
,,,
happy,752,51.2544802867,0
,,,
happy,753,51.2544802867,0
,,,
happy,746,51.2544802867,0
,,,
happy,734,51.2544802867,0
,,,
happy,756,51.2544802867,0
,,,
happy,744,51.2544802867,0
,,,
happy,747,51.2544802867,0
,,,
happy,752,51.2544802867,0
,,,
happy,740,51.2544802867,0
,,,
happy,737,51.2544802867,0
,,,
happy,747,51.2544802867,0
,,,
happy,731,51.2544802867,0
,,,
happy,739,51.2544802867,0
,,,
happy,747,51.2544802867,0
,,,
happy,740,51.2544802867,0
,,,
happy,738,51.2544802867,0
,,,
happy,752,51.2544802867,0
,,,
happy,752,51.2544802867,0
,,,
happy,747,51.2544802867,0
,,,
happy,763,51.2544802867,0
,,,
happy,745,51.2544802867,0
,,,
happy,752,51.2544802867,0
,,,
happy,746,51.2544802867,0
,,,
happy,755,51.2544802867,0
,,,
happy,750,51.2544802867,0
,,,
happy,749,51.2544802867,0
,,,
happy,742,51.2544802867,0
,,,
happy,743,51.2544802867,0
,,,
happy,737,51.2544802867,0
,,,
happy,745,51.2544802867,0
,,,
happy,754,51.2544802867,0
,,,
happy,747,51.2544802867,0
,,,
happy,756,51.2544802867,0
,,,
happy,737,51.2544802867,0
,,,
happy,753,51.2544802867,0
,,,
happy,749,51.2544802867,0
,,,
happy,740,51.2544802867,0
,,,
happy,743,51.2544802867,0
,,,
happy,756,51.2544802867,0
,,,
happy,738,51.2544802867,0
,,,
happy,731,51.2544802867,0
,,,
happy,751,51.2544802867,0
,,,
happy,740,51.2544802867,0
,,,
happy,738,51.2544802867,0
,,,
happy,745,51.2544802867,0
,,,
happy,742,51.2544802867,0
,,,
happy,752,51.2544802867,0
,,,
happy,759,51.2544802867,0
,,,
happy,742,51.2544802867,0
,,,
happy,742,51.2544802867,0
,,,
happy,750,51.2544802867,0
,,,
happy,738,51.2544802867,0
,,,
happy,752,51.2544802867,0
,,,
happy,745,51.2544802867,0
,,,
happy,744,51.2544802867,0
,,,
happy,751,51.2544802867,0
,,,
happy,741,51.2544802867,0
,,,
happy,737,51.2544802867,0
,,,
happy,752,51.2544802867,0
,,,
happy,751,51.2544802867,0
,,,
happy,752,51.2544802867,0
,,,
happy,746,51.2544802867,0
,,,
happy,741,51.2544802867,0
,,,
happy,750,51.2544802867,0
,,,
happy,743,51.2544802867,0
,,,
happy,731,51.2544802867,0
,,,
happy,741,51.2544802867,0
,,,
happy,742,51.2544802867,0
,,,
happy,730,51.2544802867,0
,,,
happy,768,51.2544802867,0
,,,
happy,743,51.2544802867,0
,,,
happy,743,51.2544802867,0
,,,
happy,749,51.2544802867,0
,,,
happy,745,51.2544802867,0
,,,
happy,736,51.2544802867,0
,,,
happy,735,51.2544802867,0
,,,
happy,740,51.2544802867,0
,,,
happy,752,51.2544802867,0
,,,
happy,751,51.2544802867,0
,,,
happy,720,51.2544802867,0
,,,
happy,738,51.2544802867,0
,,,
happy,753,51.2544802867,0
,,,
happy,766,51.2544802867,0
,,,
happy,740,51.2544802867,0
,,,
happy,752,47.311827957,0
,,,
happy,750,47.311827957,0
,,,
happy,750,47.311827957,0
,,,
happy,741,47.311827957,0
,,,
happy,736,47.311827957,0
,,,
happy,761,47.311827957,0
,,,
happy,746,47.311827957,0
,,,
happy,739,47.311827957,0
,,,
happy,754,47.311827957,0
,,,
happy,752,47.311827957,0
,,,
happy,740,47.311827957,0
,,,
happy,752,47.311827957,0
,,,
happy,740,47.311827957,0
,,,
happy,743,47.311827957,0
,,,
happy,753,47.311827957,0
,,,
happy,762,47.311827957,0
,,,
happy,749,47.311827957,0
,,,
happy,730,47.311827957,0
,,,
happy,735,47.311827957,0
,,,
happy,724,47.311827957,0
,,,
happy,751,47.311827957,0
,,,
happy,739,47.311827957,0
,,,
happy,721,47.311827957,0
,,,
happy,746,47.311827957,0
,,,
happy,766,47.311827957,0
,,,
happy,748,47.311827957,0
,,,
happy,750,47.311827957,0
,,,
happy,731,47.311827957,0
,,,
happy,737,47.311827957,0
,,,
happy,733,47.311827957,0
,,,
happy,751,47.311827957,0
,,,
happy,754,47.311827957,0
,,,
happy,757,47.311827957,0
,,,
happy,761,47.311827957,0
,,,
happy,751,47.311827957,0
,,,
happy,758,47.311827957,0
,,,
happy,738,47.311827957,0
,,,
happy,736,47.311827957,0
,,,
happy,742,47.311827957,0
,,,
happy,768,47.311827957,0
,,,
happy,750,47.311827957,0
,,,
happy,734,47.311827957,2
,,,
happy,734,47.311827957,2
,,,
happy,736,47.311827957,2
,,,
happy,739,47.311827957,2
,,,
happy,758,47.311827957,0
,,,
happy,752,47.311827957,0
,,,
happy,739,47.311827957,0
,,,
happy,749,47.311827957,0
,,,
happy,750,47.311827957,0
,,,
happy,743,47.311827957,0
,,,
happy,755,47.311827957,0
,,,
happy,740,47.311827957,0
,,,
happy,731,47.311827957,0
,,,
happy,738,47.311827957,0
,,,
happy,737,47.311827957,0
,,,
happy,750,47.311827957,0
,,,
happy,751,47.311827957,0
,,,
happy,746,47.311827957,0
,,,
happy,752,47.311827957,0
,,,
happy,736,47.311827957,0
,,,
happy,753,47.311827957,0
,,,
happy,742,47.311827957,0
,,,
happy,749,47.311827957,0
,,,
happy,740,47.311827957,0
,,,
happy,758,47.311827957,0
,,,
happy,771,47.311827957,0
,,,
happy,730,47.311827957,0
,,,
happy,751,47.311827957,0
,,,
happy,738,47.311827957,0
,,,
happy,752,47.311827957,0
,,,
happy,741,47.311827957,0
,,,
happy,742,47.311827957,0
,,,
happy,736,47.311827957,0
,,,
happy,743,47.311827957,0
,,,
happy,727,47.311827957,0
,,,
happy,756,47.311827957,0
,,,
happy,747,47.311827957,0
,,,
happy,765,47.311827957,0
,,,
happy,715,47.311827957,0
,,,
happy,736,47.311827957,0
,,,
happy,742,47.311827957,0
,,,
happy,731,47.311827957,0
,,,
happy,733,47.311827957,0
,,,
happy,752,47.311827957,0
,,,
happy,731,47.311827957,0
,,,
happy,732,47.311827957,0
,,,
happy,743,47.311827957,0
,,,
happy,739,47.311827957,0
,,,
happy,745,47.311827957,0
,,,
happy,750,47.311827957,0
,,,
happy,742,47.311827957,0
,,,
happy,754,47.311827957,0
,,,
happy,738,47.311827957,0
,,,
happy,754,47.311827957,0
,,,
happy,739,47.311827957,0
,,,
happy,743,47.311827957,0
,,,
happy,749,47.311827957,0
,,,
happy,743,47.311827957,0
,,,
happy,737,47.311827957,0
,,,
happy,754,47.311827957,0
,,,
happy,734,47.311827957,0
,,,
happy,747,47.311827957,0
,,,
happy,735,47.311827957,0
,,,
happy,746,47.311827957,0
,,,
happy,747,47.311827957,0
,,,
happy,738,47.311827957,0
,,,
happy,759,47.311827957,0
,,,
happy,731,47.311827957,0
,,,
happy,740,47.311827957,0
,,,
happy,737,47.311827957,0
,,,
happy,750,47.311827957,0
,,,
happy,732,47.311827957,0
,,,
happy,742,47.311827957,0
,,,
happy,739,47.311827957,0
,,,
happy,746,47.311827957,0
,,,
happy,736,47.311827957,0
,,,
happy,740,47.311827957,0
,,,
happy,739,47.311827957,0
,,,
happy,752,47.311827957,0
,,,
happy,749,47.311827957,0
,,,
happy,743,47.311827957,0
,,,
happy,752,47.311827957,0
,,,
happy,730,47.311827957,0
,,,
happy,743,47.311827957,0
,,,
happy,742,47.311827957,0
,,,
happy,727,47.311827957,0
,,,
happy,747,47.311827957,0
,,,
happy,743,47.311827957,0
,,,
happy,727,47.311827957,0
,,,
happy,730,47.311827957,0
,,,
happy,747,47.311827957,0
,,,
happy,749,47.311827957,0
,,,
happy,756,47.311827957,0
,,,
happy,729,47.311827957,0
,,,
happy,739,47.311827957,0
,,,
happy,752,47.311827957,0
,,,
happy,755,47.311827957,0
,,,
happy,745,47.311827957,0
,,,
happy,750,47.311827957,0
,,,
happy,742,47.311827957,0
,,,
happy,753,50.8960573477,0
,,,
happy,752,50.8960573477,0
,,,
happy,726,50.8960573477,0
,,,
happy,752,50.8960573477,0
,,,
happy,752,50.8960573477,0
,,,
happy,730,50.8960573477,0
,,,
happy,743,50.8960573477,0
,,,
happy,742,50.8960573477,0
,,,
happy,738,50.8960573477,0
,,,
happy,746,50.8960573477,0
,,,
happy,752,50.8960573477,0
,,,
happy,729,50.8960573477,0
,,,
happy,742,50.8960573477,0
,,,
happy,748,50.8960573477,0
,,,
happy,745,50.8960573477,0
,,,
happy,749,50.8960573477,0
,,,
happy,733,50.8960573477,0
,,,
happy,746,50.8960573477,0
,,,
happy,752,50.8960573477,0
,,,
happy,745,50.8960573477,0
,,,
happy,720,50.8960573477,0
,,,
happy,749,50.8960573477,0
,,,
happy,733,50.8960573477,0
,,,
happy,741,50.8960573477,0
,,,
happy,741,50.8960573477,0
,,,
happy,741,50.8960573477,0
,,,
happy,724,50.8960573477,0
,,,
happy,738,50.8960573477,0
,,,
happy,752,50.8960573477,0
,,,
happy,752,50.8960573477,0
,,,
happy,752,50.8960573477,0
,,,
happy,731,50.8960573477,0
,,,
happy,752,50.8960573477,0
,,,
happy,726,50.8960573477,0
,,,
happy,752,50.8960573477,0
,,,
happy,726,50.8960573477,0
,,,
happy,745,50.8960573477,0
,,,
happy,716,50.8960573477,0
,,,
happy,727,50.8960573477,0
,,,
happy,750,50.8960573477,0
,,,
happy,751,50.8960573477,0
,,,
happy,749,50.8960573477,0
,,,
happy,737,50.8960573477,0
,,,
happy,747,50.8960573477,0
,,,
happy,732,50.8960573477,0
,,,
happy,733,50.8960573477,0
,,,
happy,720,50.8960573477,0
,,,
happy,735,50.8960573477,0
,,,
happy,746,50.8960573477,0
,,,
happy,734,50.8960573477,0
,,,
happy,732,50.8960573477,0
,,,
happy,742,50.8960573477,0
,,,
happy,735,50.8960573477,0
,,,
happy,752,50.8960573477,0
,,,
happy,739,50.8960573477,0
,,,
happy,739,50.8960573477,2
,,,
happy,726,50.8960573477,2
,,,
happy,746,50.8960573477,2
,,,
happy,739,50.8960573477,2
,,,
happy,748,50.8960573477,0
,,,
happy,724,50.8960573477,0
,,,
happy,745,50.8960573477,0
,,,
happy,747,50.8960573477,0
,,,
happy,752,50.8960573477,0
,,,
happy,725,50.8960573477,0
,,,
happy,724,50.8960573477,0
,,,
happy,721,50.8960573477,0
,,,
happy,727,50.8960573477,0
,,,
happy,723,50.8960573477,0
,,,
happy,735,50.8960573477,0
,,,
happy,738,50.8960573477,0
,,,
happy,743,50.8960573477,0
,,,
happy,753,50.8960573477,0
,,,
happy,729,50.8960573477,0
,,,
happy,740,50.8960573477,0
,,,
happy,718,50.8960573477,0
,,,
happy,709,50.8960573477,0
,,,
happy,722,50.8960573477,0
,,,
happy,721,50.8960573477,0
,,,
happy,729,50.8960573477,0
,,,
happy,743,50.8960573477,0
,,,
happy,752,50.8960573477,0
,,,
happy,722,50.8960573477,0
,,,
happy,737,50.8960573477,0
,,,
happy,731,50.8960573477,0
,,,
happy,746,50.8960573477,0
,,,
happy,719,50.8960573477,0
,,,
happy,733,50.8960573477,0
,,,
happy,735,50.8960573477,0
,,,
happy,751,50.8960573477,0
,,,
happy,735,50.8960573477,0
,,,
happy,736,50.8960573477,0
,,,
happy,749,50.8960573477,0
,,,
happy,738,50.8960573477,0
,,,
happy,725,50.8960573477,0
,,,
happy,733,50.8960573477,0
,,,
happy,751,50.8960573477,0
,,,
happy,747,50.8960573477,0
,,,
happy,744,50.8960573477,0
,,,
happy,734,50.8960573477,0
,,,
happy,741,50.8960573477,0
,,,
happy,733,50.8960573477,0
,,,
happy,763,50.8960573477,0
,,,
